tweet_id,favorites,retweets
667544320556335104,862,529
667538891197542400,203,65
667534815156183040,814,541
667530908589760512,461,239
667524857454854144,1685,1110
667517642048163840,366,193
667509364010450944,6752,2130
667502640335572993,531,220
667495797102141441,514,271
667491009379606528,529,225
667470559035432960,253,100
667455448082227200,189,60
667453023279554560,303,89
667443425659232256,772,577
667437278097252352,447,237
667435689202614272,302,83
667405339315146752,461,220
667393430834667520,192,55
667369227918143488,363,163
667211855547486208,488,242
667200525029539841,607,260
667192066997374976,382,107
667188689915760640,738,414
667182792070062081,14244,6184
667177989038297088,190,54
667176164155375616,607,464
667174963120574464,239,82
667171260800061440,218,88
667165590075940865,2668,1133
667160273090932737,254,62
667152164079423490,47345,16983
667138269671505920,4568,2196
667119796878725120,327,127
667090893657276420,329,126
667073648344346624,398,122
667070482143944705,82,14
667065535570550784,164,46
667062181243039745,215,54
667044094246576128,183,50
667012601033924608,442,221
666996132027977728,243,94
666983947667116034,2522,977
666837028449972224,802,550
666835007768551424,210,80
666826780179869698,250,97
666817836334096384,512,248
666804364988780544,236,92
666786068205871104,748,484
666781792255496192,379,189
666776908487630848,345,172
666739327293083650,232,65
666701168228331520,425,216
666691418707132416,186,47
666649482315059201,1103,615
666644823164719104,228,79
666454714377183233,510,207
666447344410484738,101,19
666437273139982337,121,47
666435652385423360,162,53
666430724426358785,311,194
666428276349472768,163,81
666421158376562688,310,112
666418789513326592,121,45
666411507551481857,431,321
666407126856765440,105,38
666396247373291520,162,82
666373753744588802,182,88
666362758909284353,756,557
666353288456101888,212,71
666345417576210432,283,132
666337882303524864,192,88
666293911632134144,488,343
666287406224695296,142,63
666273097616637952,169,76
666268910803644416,100,35
666104133288665088,13956,6334
666102155909144576,77,11
666099513787052032,150,65
666094000022159362,160,71
666082916733198337,113,44
666073100786774016,315,158
666071193221509120,142,58
666063827256086533,462,212
666058600524156928,109,57
666057090499244032,286,138
666055525042405380,426,235
666051853826850816,1190,827
666050758794694657,130,57
666049248165822465,105,42
666044226329800704,289,136
666033412701032449,121,43
666029285002620928,125,46
666020888022790149,2514,496
